<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQCOMP,D,20070716,000000,2.703.4000000,2.712.1300000,2.693.7100000,2.697.3300000,791.353.980
NASDAQCOMP,D,20070717,000000,2.702.1000000,2.719.9400000,2.701.5600000,2.712.2900000,959.406.460
NASDAQCOMP,D,20070718,000000,2.695.2800000,2.699.8700000,2.674.2600000,2.699.4900000,982.989.500
NASDAQCOMP,D,20070719,000000,2.716.6600000,2.724.7400000,2.710.8400000,2.720.0400000,988.933.760
NASDAQCOMP,D,20070720,000000,2.709.9900000,2.710.3200000,2.674.6400000,2.687.6000000,1.124.310.660
NASDAQCOMP,D,20070723,000000,2.698.4900000,2.705.0300000,2.688.4100000,2.690.5800000,926.856.510
NASDAQCOMP,D,20070724,000000,2.673.7000000,2.682.4000000,2.634.0300000,2.639.8600000,1.136.866.050
NASDAQCOMP,D,20070725,000000,2.660.1900000,2.665.8100000,2.628.1500000,2.648.1700000,1.113.801.470
NASDAQCOMP,D,20070726,000000,2.620.7500000,2.632.4600000,2.563.8100000,2.599.3400000,1.498.970.240
NASDAQCOMP,D,20070727,000000,2.599.8700000,2.608.9900000,2.561.5600000,2.561.5600000,1.193.298.300
NASDAQCOMP,D,20070730,000000,2.568.1400000,2.592.0000000,2.552.3100000,2.582.5700000,1.052.540.670
NASDAQCOMP,D,20070731,000000,2.606.3200000,2.607.4500000,2.545.5700000,2.545.5700000,1.201.317.380
NASDAQCOMP,D,20070801,000000,2.538.5000000,2.557.1100000,2.515.8100000,2.553.1600000,1.310.940.670
NASDAQCOMP,D,20070802,000000,2.557.5900000,2.579.2800000,2.553.1400000,2.575.9800000,1.108.656.770
NASDAQCOMP,D,20070803,000000,2.572.9200000,2.575.5800000,2.511.1200000,2.511.2500000,1.195.218.820
NASDAQCOMP,D,20070806,000000,2.524.8700000,2.547.3300000,2.491.9600000,2.547.3300000,1.284.040.580
NASDAQCOMP,D,20070807,000000,2.532.7800000,2.577.8100000,2.523.4400000,2.561.6000000,1.295.440.640
NASDAQCOMP,D,20070808,000000,2.582.6000000,2.627.7500000,2.582.6000000,2.612.9800000,1.677.901.820
NASDAQCOMP,D,20070809,000000,2.573.0300000,2.615.9300000,2.556.4900000,2.556.4900000,1.644.398.850
NASDAQCOMP,D,20070810,000000,2.529.5400000,2.569.2500000,2.503.1600000,2.544.8900000,1.436.295.680
NASDAQCOMP,D,20070813,000000,2.566.6000000,2.572.5100000,2.541.3500000,2.542.2400000,1.029.757.760
NASDAQCOMP,D,20070814,000000,2.549.2600000,2.552.4900000,2.499.1200000,2.499.1200000,901.246.780
NASDAQCOMP,D,20070815,000000,2.492.7600000,2.520.3900000,2.457.8900000,2.458.8300000,1.026.356.540
NASDAQCOMP,D,20070816,000000,2.440.9100000,2.460.5000000,2.386.6900000,2.451.0700000,1.542.399.490
NASDAQCOMP,D,20070817,000000,2.510.3800000,2.524.9600000,2.466.3600000,2.505.0300000,1.309.999.490
NASDAQCOMP,D,20070820,000000,2.511.0700000,2.516.3100000,2.487.4400000,2.508.5900000,779.992.260
NASDAQCOMP,D,20070821,000000,2.502.3100000,2.529.6600000,2.500.6600000,2.521.3000000,768.900.100
NASDAQCOMP,D,20070822,000000,2.542.9900000,2.554.9000000,2.533.7400000,2.552.8000000,789.635.140
NASDAQCOMP,D,20070823,000000,2.562.4100000,2.565.3500000,2.530.5700000,2.541.7000000,750.773.250
NASDAQCOMP,D,20070824,000000,2.539.6500000,2.576.6900000,2.534.6400000,2.576.6900000,708.167.680
NASDAQCOMP,D,20070827,000000,2.570.4100000,2.573.8300000,2.557.4800000,2.561.2500000,578.270.660
NASDAQCOMP,D,20070828,000000,2.546.3900000,2.548.0600000,2.500.5500000,2.500.6400000,698.991.100
NASDAQCOMP,D,20070829,000000,2.518.8200000,2.563.1600000,2.512.6000000,2.563.1600000,713.320.770
NASDAQCOMP,D,20070830,000000,2.545.0800000,2.587.8600000,2.542.4800000,2.565.3000000,730.534.530
NASDAQCOMP,D,20070831,000000,2.596.1900000,2.603.1100000,2.579.7900000,2.596.3600000,704.755.580
NASDAQCOMP,D,20070904,000000,2.596.3800000,2.644.4500000,2.596.3800000,2.630.2400000,803.184.450
NASDAQCOMP,D,20070905,000000,2.618.2800000,2.621.5400000,2.596.7000000,2.605.9500000,841.917.250
NASDAQCOMP,D,20070906,000000,2.615.7400000,2.620.8900000,2.595.5200000,2.614.3200000,772.219.070
NASDAQCOMP,D,20070907,000000,2.581.4800000,2.584.2800000,2.556.5900000,2.565.7000000,806.144.320
NASDAQCOMP,D,20070910,000000,2.581.7800000,2.588.8800000,2.536.9300000,2.559.1100000,783.216.190
NASDAQCOMP,D,20070911,000000,2.573.2800000,2.598.9400000,2.572.8600000,2.597.4700000,745.901.440
NASDAQCOMP,D,20070912,000000,2.592.8300000,2.612.1800000,2.590.3800000,2.592.0700000,776.328.770
NASDAQCOMP,D,20070913,000000,2.607.1300000,2.612.7000000,2.589.4100000,2.601.0600000,725.841.980
NASDAQCOMP,D,20070914,000000,2.582.1500000,2.603.6300000,2.577.7300000,2.602.1800000,676.860.670
NASDAQCOMP,D,20070917,000000,2.594.0400000,2.596.0900000,2.575.3600000,2.581.6600000,608.311.420
NASDAQCOMP,D,20070918,000000,2.592.9600000,2.651.6600000,2.583.1400000,2.651.6600000,945.598.850
NASDAQCOMP,D,20070919,000000,2.665.8900000,2.683.0200000,2.654.9000000,2.666.4800000,967.562.750
NASDAQCOMP,D,20070920,000000,2.659.5800000,2.669.4300000,2.648.0700000,2.654.2900000,748.105.790
