<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
JPYCB,D,20190919,000000,0.5954900,0.5954900,0.5954900,0.5954900,0
JPYCB,D,20190920,000000,0.5943810,0.5943810,0.5943810,0.5943810,0
JPYCB,D,20190921,000000,0.5914380,0.5914380,0.5914380,0.5914380,0
JPYCB,D,20190924,000000,0.5947570,0.5947570,0.5947570,0.5947570,0
JPYCB,D,20190925,000000,0.5918160,0.5918160,0.5918160,0.5918160,0
JPYCB,D,20190926,000000,0.5979530,0.5979530,0.5979530,0.5979530,0
JPYCB,D,20190927,000000,0.5972850,0.5972850,0.5972850,0.5972850,0
JPYCB,D,20190928,000000,0.5970770,0.5970770,0.5970770,0.5970770,0
JPYCB,D,20191001,000000,0.5991910,0.5991910,0.5991910,0.5991910,0
JPYCB,D,20191002,000000,0.6003320,0.6003320,0.6003320,0.6003320,0
JPYCB,D,20191003,000000,0.6076410,0.6076410,0.6076410,0.6076410,0
JPYCB,D,20191004,000000,0.6074540,0.6074540,0.6074540,0.6074540,0
JPYCB,D,20191005,000000,0.6089810,0.6089810,0.6089810,0.6089810,0
JPYCB,D,20191008,000000,0.6067280,0.6067280,0.6067280,0.6067280,0
JPYCB,D,20191009,000000,0.6051330,0.6051330,0.6051330,0.6051330,0
JPYCB,D,20191010,000000,0.6067160,0.6067160,0.6067160,0.6067160,0
JPYCB,D,20191011,000000,0.6024440,0.6024440,0.6024440,0.6024440,0
JPYCB,D,20191012,000000,0.5949120,0.5949120,0.5949120,0.5949120,0
JPYCB,D,20191015,000000,0.5946250,0.5946250,0.5946250,0.5946250,0
JPYCB,D,20191016,000000,0.5928380,0.5928380,0.5928380,0.5928380,0
JPYCB,D,20191017,000000,0.5921460,0.5921460,0.5921460,0.5921460,0
JPYCB,D,20191018,000000,0.5884220,0.5884220,0.5884220,0.5884220,0
JPYCB,D,20191019,000000,0.5886260,0.5886260,0.5886260,0.5886260,0
JPYCB,D,20191022,000000,0.5868710,0.5868710,0.5868710,0.5868710,0
JPYCB,D,20191023,000000,0.5864040,0.5864040,0.5864040,0.5864040,0
JPYCB,D,20191024,000000,0.5886940,0.5886940,0.5886940,0.5886940,0
JPYCB,D,20191025,000000,0.5875970,0.5875970,0.5875970,0.5875970,0
JPYCB,D,20191026,000000,0.5892060,0.5892060,0.5892060,0.5892060,0
JPYCB,D,20191029,000000,0.5873910,0.5873910,0.5873910,0.5873910,0
JPYCB,D,20191030,000000,0.5863410,0.5863410,0.5863410,0.5863410,0
JPYCB,D,20191031,000000,0.5868290,0.5868290,0.5868290,0.5868290,0
JPYCB,D,20191101,000000,0.5871100,0.5871100,0.5871100,0.5871100,0
JPYCB,D,20191102,000000,0.5931050,0.5931050,0.5931050,0.5931050,0
JPYCB,D,20191106,000000,0.5810830,0.5810830,0.5810830,0.5810830,0
JPYCB,D,20191107,000000,0.5831890,0.5831890,0.5831890,0.5831890,0
JPYCB,D,20191108,000000,0.5848920,0.5848920,0.5848920,0.5848920,0
JPYCB,D,20191109,000000,0.5831500,0.5831500,0.5831500,0.5831500,0
JPYCB,D,20191112,000000,0.5863500,0.5863500,0.5863500,0.5863500,0
JPYCB,D,20191113,000000,0.5845470,0.5845470,0.5845470,0.5845470,0
JPYCB,D,20191114,000000,0.5882440,0.5882440,0.5882440,0.5882440,0
JPYCB,D,20191115,000000,0.5907910,0.5907910,0.5907910,0.5907910,0
JPYCB,D,20191116,000000,0.5886410,0.5886410,0.5886410,0.5886410,0
JPYCB,D,20191119,000000,0.5850890,0.5850890,0.5850890,0.5850890,0
JPYCB,D,20191120,000000,0.5867150,0.5867150,0.5867150,0.5867150,0
JPYCB,D,20191121,000000,0.5905750,0.5905750,0.5905750,0.5905750,0
JPYCB,D,20191122,000000,0.5882790,0.5882790,0.5882790,0.5882790,0
JPYCB,D,20191123,000000,0.5862980,0.5862980,0.5862980,0.5862980,0
JPYCB,D,20191126,000000,0.5857130,0.5857130,0.5857130,0.5857130,0
JPYCB,D,20191127,000000,0.5877800,0.5877800,0.5877800,0.5877800,0
JPYCB,D,20191128,000000,0.5860140,0.5860140,0.5860140,0.5860140,0
JPYCB,D,20191129,000000,0.5859550,0.5859550,0.5859550,0.5859550,0
JPYCB,D,20191130,000000,0.5850340,0.5850340,0.5850340,0.5850340,0
JPYCB,D,20191203,000000,0.5873850,0.5873850,0.5873850,0.5873850,0
JPYCB,D,20191204,000000,0.5878750,0.5878750,0.5878750,0.5878750,0
JPYCB,D,20191205,000000,0.5917390,0.5917390,0.5917390,0.5917390,0
JPYCB,D,20191206,000000,0.5861170,0.5861170,0.5861170,0.5861170,0
JPYCB,D,20191207,000000,0.5865910,0.5865910,0.5865910,0.5865910,0
JPYCB,D,20191210,000000,0.5870780,0.5870780,0.5870780,0.5870780,0
JPYCB,D,20191211,000000,0.5851980,0.5851980,0.5851980,0.5851980,0
JPYCB,D,20191212,000000,0.5844820,0.5844820,0.5844820,0.5844820,0
JPYCB,D,20191213,000000,0.5820820,0.5820820,0.5820820,0.5820820,0
JPYCB,D,20191214,000000,0.5705960,0.5705960,0.5705960,0.5705960,0
JPYCB,D,20191217,000000,0.5735700,0.5735700,0.5735700,0.5735700,0
JPYCB,D,20191218,000000,0.5706830,0.5706830,0.5706830,0.5706830,0
JPYCB,D,20191219,000000,0.5719790,0.5719790,0.5719790,0.5719790,0
JPYCB,D,20191220,000000,0.5706440,0.5706440,0.5706440,0.5706440,0
JPYCB,D,20191221,000000,0.5706840,0.5706840,0.5706840,0.5706840,0
JPYCB,D,20191224,000000,0.5692460,0.5692460,0.5692460,0.5692460,0
JPYCB,D,20191225,000000,0.5683090,0.5683090,0.5683090,0.5683090,0
JPYCB,D,20191226,000000,0.5640580,0.5640580,0.5640580,0.5640580,0
JPYCB,D,20191227,000000,0.5638040,0.5638040,0.5638040,0.5638040,0
JPYCB,D,20191228,000000,0.5665750,0.5665750,0.5665750,0.5665750,0
JPYCB,D,20191231,000000,0.5670320,0.5670320,0.5670320,0.5670320,0
JPYCB,D,20200101,000000,0.5697460,0.5697460,0.5697460,0.5697460,0
JPYCB,D,20200110,000000,0.5601610,0.5601610,0.5601610,0.5601610,0
JPYCB,D,20200111,000000,0.5590980,0.5590980,0.5590980,0.5590980,0
JPYCB,D,20200114,000000,0.5558100,0.5558100,0.5558100,0.5558100,0
JPYCB,D,20200115,000000,0.5588430,0.5588430,0.5588430,0.5588430,0
JPYCB,D,20200116,000000,0.5588360,0.5588360,0.5588360,0.5588360,0
JPYCB,D,20200117,000000,0.5598750,0.5598750,0.5598750,0.5598750,0
JPYCB,D,20200118,000000,0.5583020,0.5583020,0.5583020,0.5583020,0
JPYCB,D,20200121,000000,0.5580660,0.5580660,0.5580660,0.5580660,0
JPYCB,D,20200122,000000,0.5624990,0.5624990,0.5624990,0.5624990,0
JPYCB,D,20200123,000000,0.5621300,0.5621300,0.5621300,0.5621300,0
JPYCB,D,20200124,000000,0.5654570,0.5654570,0.5654570,0.5654570,0
JPYCB,D,20200125,000000,0.5638710,0.5638710,0.5638710,0.5638710,0
JPYCB,D,20200128,000000,0.5712530,0.5712530,0.5712530,0.5712530,0
JPYCB,D,20200129,000000,0.5765530,0.5765530,0.5765530,0.5765530,0
JPYCB,D,20200130,000000,0.5716560,0.5716560,0.5716560,0.5716560,0
JPYCB,D,20200131,000000,0.5790280,0.5790280,0.5790280,0.5790280,0
JPYCB,D,20200201,000000,0.5791190,0.5791190,0.5791190,0.5791190,0
JPYCB,D,20200204,000000,0.5889430,0.5889430,0.5889430,0.5889430,0
JPYCB,D,20200205,000000,0.5817250,0.5817250,0.5817250,0.5817250,0
JPYCB,D,20200206,000000,0.5773290,0.5773290,0.5773290,0.5773290,0
JPYCB,D,20200207,000000,0.5712260,0.5712260,0.5712260,0.5712260,0
JPYCB,D,20200208,000000,0.5776220,0.5776220,0.5776220,0.5776220,0
JPYCB,D,20200211,000000,0.5809230,0.5809230,0.5809230,0.5809230,0
JPYCB,D,20200212,000000,0.5818040,0.5818040,0.5818040,0.5818040,0
JPYCB,D,20200213,000000,0.5734930,0.5734930,0.5734930,0.5734930,0
JPYCB,D,20200214,000000,0.5794870,0.5794870,0.5794870,0.5794870,0
JPYCB,D,20200215,000000,0.5779810,0.5779810,0.5779810,0.5779810,0
JPYCB,D,20200218,000000,0.5762650,0.5762650,0.5762650,0.5762650,0
JPYCB,D,20200219,000000,0.5813370,0.5813370,0.5813370,0.5813370,0
JPYCB,D,20200220,000000,0.5784760,0.5784760,0.5784760,0.5784760,0
