<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20041129,000000,195.5000000,195.5000000,191.0000000,191.0000000,8901
MTSS,D,20041130,000000,193.9900000,196.0000000,192.0600000,193.9900000,10900
MTSS,D,20041201,000000,193.6000000,194.6000000,190.7100000,192.0000000,10583
MTSS,D,20041202,000000,192.0000000,194.0000000,189.0300000,193.0000000,15999
MTSS,D,20041203,000000,193.4700000,193.4700000,188.2500000,190.0100000,10329
MTSS,D,20041206,000000,185.0100000,190.0000000,185.0100000,189.9500000,52728
MTSS,D,20041207,000000,193.9800000,197.7600000,193.9800000,195.0000000,54361
MTSS,D,20041208,000000,195.0000000,197.0000000,182.0000000,182.5000000,56145
MTSS,D,20041209,000000,182.0000000,183.5000000,171.0000000,176.0000000,44277
MTSS,D,20041210,000000,178.0000000,180.0000000,172.5000000,180.0000000,24329
MTSS,D,20041214,000000,180.5000000,184.8900000,180.0000000,182.1000000,17280
MTSS,D,20041215,000000,181.0000000,183.0000000,162.0000000,172.0000000,74541
MTSS,D,20041216,000000,167.0000000,174.9200000,163.0000000,174.8900000,46130
MTSS,D,20041217,000000,174.9900000,183.0000000,167.0000000,180.0000000,63650
MTSS,D,20041220,000000,179.5000000,184.5400000,178.5000000,184.5400000,5857
MTSS,D,20041221,000000,180.2000000,189.0000000,180.2000000,186.9900000,10615
MTSS,D,20041222,000000,186.0000000,187.3500000,183.0000000,187.3500000,22420
MTSS,D,20041223,000000,187.9700000,190.0000000,187.0000000,187.1500000,111168
MTSS,D,20041224,000000,188.0000000,189.0000000,185.1100000,187.0000000,21495
MTSS,D,20041227,000000,188.5500000,191.5000000,187.0000000,191.5000000,20975
MTSS,D,20041228,000000,190.0000000,193.0000000,186.7000000,188.5000000,57921
MTSS,D,20041229,000000,187.0000000,190.0000000,186.0000000,190.0000000,8423
MTSS,D,20041230,000000,186.0200000,193.9000000,186.0200000,193.0000000,33361
MTSS,D,20050111,000000,189.9300000,194.1900000,187.0000000,189.0000000,9002
MTSS,D,20050112,000000,189.9500000,191.0000000,188.0000000,189.0000000,20393
MTSS,D,20050113,000000,188.0000000,188.0000000,183.0000000,185.0000000,11433
MTSS,D,20050114,000000,185.0000000,186.0000000,184.8800000,185.0000000,27803
MTSS,D,20050117,000000,190.0000000,190.9000000,187.0000000,187.0000000,15730
MTSS,D,20050118,000000,189.0000000,190.0000000,185.0000000,186.9900000,30551
MTSS,D,20050119,000000,188.0000000,190.0000000,187.0000000,189.0000000,15930
MTSS,D,20050120,000000,189.0000000,189.0000000,182.0000000,183.5000000,92528
MTSS,D,20050121,000000,184.0000000,185.0000000,182.1000000,183.9400000,56313
MTSS,D,20050124,000000,184.0000000,186.0000000,182.2000000,185.9500000,80423
MTSS,D,20050125,000000,186.0000000,186.0000000,183.4200000,185.9000000,39086
MTSS,D,20050126,000000,186.9000000,189.9000000,185.0000000,189.0000000,23107
MTSS,D,20050127,000000,191.5100000,195.9000000,191.0000000,195.0000000,34641
MTSS,D,20050128,000000,195.0000000,198.9900000,193.8000000,198.0000000,99216
MTSS,D,20050131,000000,198.0000000,205.0000000,196.0000000,201.0000000,97057
MTSS,D,20050201,000000,200.1100000,203.7500000,200.0000000,202.0000000,46845
MTSS,D,20050202,000000,202.0000000,204.2500000,199.1100000,202.0000000,25275
MTSS,D,20050203,000000,201.5000000,202.0000000,196.5000000,197.0000000,120221
MTSS,D,20050204,000000,196.4500000,203.1500000,196.4500000,203.1500000,40588
MTSS,D,20050207,000000,204.5000000,206.5000000,202.0000000,202.0000000,73159
MTSS,D,20050208,000000,202.0000000,205.5000000,199.0000000,204.0000000,123072
MTSS,D,20050209,000000,205.4900000,209.0000000,205.4900000,205.7000000,104815
MTSS,D,20050210,000000,204.0000000,204.8000000,202.0000000,204.0000000,22454
MTSS,D,20050211,000000,203.5000000,203.5000000,200.0000000,200.5000000,8139
MTSS,D,20050214,000000,203.4000000,212.6900000,203.4000000,212.4000000,69359
MTSS,D,20050215,000000,209.1200000,211.9000000,209.1200000,211.0000000,39342
MTSS,D,20050216,000000,212.4000000,213.9800000,211.1000000,211.2800000,111263
MTSS,D,20050217,000000,212.3900000,213.0000000,210.0000000,210.4200000,25045
MTSS,D,20050218,000000,210.4200000,211.9800000,209.0000000,209.0000000,90451
MTSS,D,20050221,000000,207.5000000,211.7800000,207.5000000,210.0600000,1059
MTSS,D,20050222,000000,210.1100000,210.1100000,205.0300000,205.5000000,35682
MTSS,D,20050224,000000,204.9600000,207.5000000,204.5000000,206.5100000,69836
MTSS,D,20050225,000000,209.0000000,213.0000000,208.0000000,212.7500000,40589
MTSS,D,20050228,000000,214.8500000,222.0000000,214.0100000,221.0000000,83607
MTSS,D,20050301,000000,222.1000000,222.1000000,215.3000000,216.0000000,47917
MTSS,D,20050302,000000,216.5000000,217.9800000,211.0000000,213.0000000,59675
MTSS,D,20050303,000000,210.2500000,215.0000000,210.2500000,213.0000000,43556
MTSS,D,20050304,000000,214.9600000,215.5000000,213.9500000,215.0000000,17154
